seed,condition,scenario,IAE,ISE,SSE,ControlEnergy,MeanAbsVoltage,MaxAbsVoltage,NearSaturationFraction,SaturationFraction,RiseTime,SettlingTime,Overshoot,dt
4,saturation,sine,26.940787110977677,2198.1944179032535,7.922247162375385,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.0010000000000000002
4,combined_stress,step_nominal,29.81582340925516,2045.1022570166642,19.954979792767375,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
4,combined_stress,step_load_disturbance,31.379524632413023,2167.610659306989,30.325407092927847,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,0.0,0.0010000000000000002
4,combined_stress,ramp,5.421878563690587,75.42933977842212,21.152375905823135,279.71611207006583,23.506391862750018,24.0,0.9580838323353293,0.9520958083832335,,,,0.0010000000000000002
4,combined_stress,sine,29.815823409255163,2399.969373961576,19.95497979275764,287.7119999999777,23.976,24.0,0.998003992015968,0.998003992015968,,,,0.0010000000000000002
5,nominal,step_nominal,12.326321174355332,811.3562475633355,0.4972272672667941,142.962172899807,13.255877574921001,24.0,0.48502994011976047,0.48502994011976047,0.19499999999999218,0.2399999999999899,0.5624421409044658,0.0010000000000000002
5,nominal,step_load_disturbance,12.323610655424984,811.7777998305517,0.37625989053586295,148.6462102691415,14.327963811397867,24.0,0.4930139720558882,0.49101796407185627,0.19699999999999196,0.24399999999998945,0.41126424304005127,0.0010000000000000002
5,nominal,ramp,0.15519185874322639,0.051321670363856195,0.22650796763390701,69.18609494728234,11.699395642757377,13.16783332824707,0.0,0.0,,,,0.0010000000000000002
5,nominal,sine,15.56456928630988,1171.386508715616,0.5548222894048962,163.43899308600675,15.926431122720503,24.0,0.49101796407185627,0.48902195608782434,,,,0.0010000000000000002
5,ra_plus_50,step_nominal,16.885817198325466,1108.7583113360388,0.5573414309316149,198.86899134820572,17.45463481259367,24.0,0.6806387225548902,0.6786427145708582,0.2739999999999826,0.3359999999999793,0.5672669411377029,0.0010000000000000002
